PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC461,299.1375,9.5683106e-05,0.7989547
PC462,273.05,9.554889e-05,0.7990503
PC463,187.0875,9.549508e-05,0.79914576
PC464,519.1,9.542494e-05,0.7992412
PC465,152.9375,9.526738e-05,0.79933643
PC466,180.925,9.522825e-05,0.7994317
PC467,410.1875,9.515155e-05,0.7995268
PC468,393.25,9.5137686e-05,0.79962194
PC469,249.0625,9.507964e-05,0.799717
PC470,134.925,9.500991e-05,0.799812
PC471,425.175,9.493234e-05,0.79990697
PC472,299.15,9.483237e-05,0.8000018
PC473,248.1125,9.478721e-05,0.8000966
PC474,134.0,9.467372e-05,0.8001912
PC475,365.2625,9.462217e-05,0.8002858
PC476,397.175,9.454558e-05,0.80038035
PC477,227.2125,9.4489515e-05,0.8004748
PC478,136.9625,9.4413415e-05,0.80056924
PC479,171.1,9.437857e-05,0.8006636
PC480,337.225,9.427872e-05,0.8007579
PC481,136.9625,9.41421e-05,0.800852
PC482,182.9875,9.406307e-05,0.80094606
PC483,256.2125,9.3973e-05,0.80104005
PC484,310.175,9.390884e-05,0.801134
PC485,79.9625,9.38816e-05,0.80122787
PC486,519.1625,9.377842e-05,0.8013216
PC487,299.1625,9.3753515e-05,0.8014154
PC488,519.1625,9.3724775e-05,0.8015091
PC489,365.2125,9.370208e-05,0.8016028
PC490,297.1875,9.367786e-05,0.8016965
PC491,409.15,9.342551e-05,0.8017899
PC492,171.1,9.336825e-05,0.8018832
PC493,172.8875,9.330843e-05,0.8019765
PC494,253.225,9.3237126e-05,0.8020697
PC495,323.1625,9.317668e-05,0.8021629
PC496,171.1,9.30952e-05,0.802256
PC497,297.1875,9.303749e-05,0.80234903
PC498,299.15,9.298436e-05,0.802442
PC499,154.9,9.29309e-05,0.80253494
PC500,294.1875,9.28936e-05,0.8026278
PC501,249.0875,9.28391e-05,0.80272067
PC502,134.9125,9.27461e-05,0.8028134
PC503,331.9,9.2699265e-05,0.8029061
PC504,167.025,9.263257e-05,0.8029987
PC505,134.925,9.249794e-05,0.8030912
PC506,385.1375,9.2437454e-05,0.8031837
PC507,171.1,9.240653e-05,0.80327606
PC508,355.2,9.22744e-05,0.80336833
PC509,184.0,9.22601e-05,0.8034606
PC510,409.1375,9.2164926e-05,0.80355275
PC511,397.2375,9.213852e-05,0.8036449
PC512,255.1,9.202325e-05,0.8037369
PC513,209.9625,9.200666e-05,0.80382895
PC514,241.0875,9.193126e-05,0.80392087
PC515,209.9625,9.183392e-05,0.8040127
PC516,215.05,9.1793205e-05,0.8041045
PC517,410.1875,9.178143e-05,0.8041963
PC518,136.9625,9.166621e-05,0.80428797
PC519,241.2,9.157619e-05,0.8043795
PC520,368.25,9.149721e-05,0.804471
PC521,134.9125,9.148054e-05,0.8045625
PC522,269.25,9.1446505e-05,0.80465394
PC523,294.1875,9.13701e-05,0.8047453
PC524,304.875,9.121228e-05,0.8048365
PC525,293.15,9.117855e-05,0.8049277
PC526,310.1875,9.110374e-05,0.8050188
PC527,410.1875,9.108139e-05,0.80510986
PC528,267.1375,9.100804e-05,0.8052009
PC529,535.0875,9.094244e-05,0.80529183
PC530,273.05,9.093436e-05,0.8053828
PC531,284.2875,9.0807334e-05,0.80547357
PC532,350.1125,9.076147e-05,0.80556434
PC533,249.0625,9.070035e-05,0.80565506
PC534,154.9125,9.06208e-05,0.80574566
PC535,237.8875,9.051269e-05,0.8058362
PC536,365.2125,9.049714e-05,0.8059267
PC537,267.15,9.04493e-05,0.8060171
PC538,213.0125,9.041139e-05,0.8061075
PC539,213.0,9.027569e-05,0.8061978
PC540,396.175,9.02388e-05,0.80628806
PC541,152.9375,9.019884e-05,0.80637825
PC542,270.825,9.0133144e-05,0.80646837
PC543,255.85,9.006446e-05,0.80655843
PC544,409.15,9.000816e-05,0.80664843
PC545,410.1875,8.995678e-05,0.8067384
PC546,209.9625,8.99117e-05,0.80682826
PC547,437.1875,8.9824476e-05,0.8069181
PC548,197.95,8.978084e-05,0.80700785
PC549,241.225,8.9659465e-05,0.8070975
PC550,197.95,8.9595305e-05,0.8071871
PC551,437.175,8.956202e-05,0.80727667
PC552,283.3,8.955542e-05,0.8073662
PC553,171.1,8.949678e-05,0.8074557
PC554,181.925,8.944501e-05,0.8075452
PC555,197.975,8.936284e-05,0.80763453
PC556,284.2875,8.929786e-05,0.8077238
PC557,383.1125,8.924793e-05,0.80781305
PC558,181.9375,8.907184e-05,0.8079021
PC559,381.2,8.904417e-05,0.80799115
PC560,282.8625,8.900171e-05,0.80808014
PC561,368.25,8.8971145e-05,0.8081691
PC562,535.1,8.8941204e-05,0.80825806
PC563,399.1375,8.8939865e-05,0.808347
PC564,397.175,8.8895686e-05,0.80843586
PC565,283.3,8.8856854e-05,0.8085247
PC566,256.2125,8.8789384e-05,0.80861354
PC567,424.1375,8.868525e-05,0.80870223
PC568,283.3,8.856015e-05,0.8087908
PC569,255.8625,8.850211e-05,0.8088793
PC570,519.1,8.845203e-05,0.80896777
PC571,424.1875,8.8423025e-05,0.80905616
PC572,213.025,8.837884e-05,0.80914456
PC573,294.1875,8.830504e-05,0.8092329
PC574,236.0875,8.823204e-05,0.8093211
PC575,350.1,8.820883e-05,0.8094093
PC576,411.1375,8.813457e-05,0.8094975
PC577,176.9,8.8090135e-05,0.8095856
PC578,180.025,8.805845e-05,0.8096736
PC579,410.1875,8.801022e-05,0.80976164
PC580,293.2125,8.795223e-05,0.8098496
PC581,424.2,8.791298e-05,0.80993754
PC582,299.15,8.784748e-05,0.8100254
PC583,136.9625,8.782019e-05,0.8101132
PC584,255.8625,8.776869e-05,0.810201
PC585,202.95,8.772899e-05,0.8102887
PC586,369.1375,8.761044e-05,0.81037635
PC587,282.8625,8.754562e-05,0.8104639
PC588,152.9375,8.74937e-05,0.8105514
PC589,181.9375,8.742262e-05,0.81063884
PC590,425.175,8.738785e-05,0.8107262
PC591,409.15,8.73498e-05,0.81081355
PC592,267.1375,8.731362e-05,0.81090087
PC593,181.9125,8.7229404e-05,0.81098807
PC594,180.925,8.716777e-05,0.8110752
PC595,383.15,8.713852e-05,0.81116235
PC596,437.2,8.711384e-05,0.8112495
PC597,396.175,8.708584e-05,0.8113366
PC598,95.95,8.6965156e-05,0.81142354
PC599,321.225,8.688666e-05,0.81151044
PC600,249.0625,8.681921e-05,0.8115973
PC601,309.9125,8.679242e-05,0.8116841
PC602,213.0125,8.675076e-05,0.8117708
PC603,204.9375,8.6684944e-05,0.81185746
PC604,297.1875,8.666622e-05,0.8119441
PC605,341.1625,8.66112e-05,0.81203073
PC606,519.1625,8.655157e-05,0.8121173
PC607,411.1375,8.649321e-05,0.81220376
PC608,394.1375,8.643203e-05,0.8122902
PC609,398.15,8.639686e-05,0.81237656
PC610,95.9625,8.632844e-05,0.81246287
PC611,309.1375,8.6293454e-05,0.8125492
PC612,412.1,8.6268694e-05,0.8126354
PC613,180.925,8.618767e-05,0.8127216
PC614,441.1625,8.6147775e-05,0.81280774
PC615,310.1875,8.607095e-05,0.8128938
PC616,284.2875,8.601056e-05,0.8129798
PC617,381.25,8.5991946e-05,0.8130658
PC618,409.15,8.590983e-05,0.8131517
PC619,181.9125,8.586777e-05,0.8132376
PC620,385.1125,8.583368e-05,0.81332344
PC621,328.175,8.5807e-05,0.81340927
PC622,198.9,8.575826e-05,0.81349504
PC623,180.925,8.5723885e-05,0.81358075
PC624,409.1625,8.56675e-05,0.8136664
PC625,95.9625,8.563022e-05,0.81375206
PC626,95.975,8.558049e-05,0.81383765
PC627,267.125,8.553303e-05,0.8139232
PC628,249.0625,8.543868e-05,0.8140086
PC629,255.075,8.538582e-05,0.814094
PC630,213.0125,8.5358035e-05,0.81417936
