PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC583,174.0125,2.8370338e-05,0.9829517
PC584,187.0625,2.81748e-05,0.9829799
PC585,146.9875,2.7651677e-05,0.98300755
PC586,421.2625,2.7485243e-05,0.983035
PC587,293.2,2.7193077e-05,0.9830622
PC588,187.0625,2.6840207e-05,0.983089
PC589,293.1875,2.6678887e-05,0.98311573
PC590,293.1625,2.6325266e-05,0.9831421
PC591,113.0,2.5955858e-05,0.983168
PC592,187.05,2.5746729e-05,0.98319376
PC593,215.0375,2.5740364e-05,0.9832195
PC594,174.0125,2.5399248e-05,0.9832449
PC595,311.2,2.5287478e-05,0.98327017
PC596,297.175,2.498732e-05,0.98329514
PC597,293.1875,2.4919316e-05,0.98332006
PC598,325.225,2.4609235e-05,0.9833447
PC599,217.05,2.4518517e-05,0.9833692
PC600,113.0,2.4404108e-05,0.98339355
PC601,147.0,2.411743e-05,0.9834177
PC602,293.1875,2.3902508e-05,0.9834416
PC603,293.1875,2.3664828e-05,0.98346525
PC604,325.225,2.3612547e-05,0.98348886
PC605,112.9875,2.3266683e-05,0.9835121
PC606,147.0,2.2872262e-05,0.983535
PC607,217.05,2.2834489e-05,0.9835578
PC608,174.0125,2.2696422e-05,0.9835805
PC609,217.05,2.2378415e-05,0.9836029
PC610,174.0125,2.223452e-05,0.9836251
PC611,339.2375,2.2136343e-05,0.9836472
PC612,187.0625,2.1988919e-05,0.9836692
PC613,119.9625,2.1691983e-05,0.9836909
PC614,187.0375,2.1618396e-05,0.98371255
PC615,297.175,2.1542883e-05,0.9837341
PC616,265.1875,2.1442105e-05,0.9837555
PC617,119.95,2.1045207e-05,0.98377657
PC618,187.0625,2.0985515e-05,0.98379755
PC619,217.0625,2.0763873e-05,0.9838183
PC620,217.05,2.0684654e-05,0.983839
PC621,215.0375,2.0542631e-05,0.98385954
PC622,187.0625,2.0483734e-05,0.98388004
PC623,119.9625,2.0194297e-05,0.98390025
PC624,217.0625,2.0036252e-05,0.9839203
PC625,215.05,1.9966212e-05,0.98394024
PC626,119.95,1.9787549e-05,0.98396003
PC627,339.225,1.9612777e-05,0.98397964
PC628,325.2125,1.953938e-05,0.9839992
PC629,217.0625,1.939672e-05,0.98401856
